epoch,train_loss,train_acc,test_loss,test_acc,precision,recall,f1,micro_f1,macro_f1,epoch_time_s,lr
1564,0.064812,0.861508,0.138019,0.850824,,,,0.879036,0.863301,45.5,0.000100
1565,0.066130,0.861075,0.137186,0.853426,,,,0.877176,0.862597,45.5,0.000100
1566,0.068343,0.848505,0.136684,0.854293,,,,0.878541,0.865001,45.4,0.000100
1567,0.071490,0.849155,0.138256,0.852559,,,,0.880193,0.866662,45.1,0.000100
1568,0.072181,0.851105,0.136722,0.856028,,,,0.880849,0.864213,45.3,0.000100
1569,0.065689,0.858257,0.140087,0.848222,,,,0.871992,0.856992,45.2,0.000100
1570,0.063331,0.863676,0.141111,0.855160,,,,0.875660,0.861164,45.3,0.000100
1571,0.066727,0.862809,0.140705,0.847355,,,,0.873796,0.858395,45.0,0.000100
1572,0.074889,0.842870,0.138265,0.855160,,,,0.877837,0.864218,45.3,0.000100
1573,0.067730,0.858041,0.137727,0.854293,,,,0.877531,0.862577,45.0,0.000100
1574,0.066945,0.859558,0.139615,0.853426,,,,0.875723,0.859176,45.4,0.000100
1575,0.068545,0.846771,0.136197,0.856028,,,,0.879036,0.863993,45.5,0.000100
1576,0.069747,0.852406,0.136521,0.861232,,,,0.882041,0.868669,45.9,0.000100
1577,0.063262,0.869311,0.139100,0.855160,,,,0.880387,0.865129,45.8,0.000100
1578,0.069589,0.854573,0.139435,0.859497,,,,0.878378,0.864746,45.8,0.000100
1579,0.069170,0.851756,0.141270,0.849089,,,,0.877767,0.861503,46.0,0.000100
1580,0.071751,0.848721,0.137633,0.856028,,,,0.877551,0.862221,46.2,0.000100
1581,0.062381,0.862592,0.138802,0.851691,,,,0.876329,0.860991,46.2,0.000100
1582,0.065356,0.861725,0.138911,0.860364,,,,0.882638,0.868693,46.2,0.000100
1583,0.071913,0.855657,0.136920,0.860364,,,,0.883631,0.868978,46.1,0.000100
1584,0.063521,0.868444,0.139226,0.849957,,,,0.874698,0.860635,46.3,0.000100
1585,0.069067,0.856307,0.136162,0.849089,,,,0.876923,0.862470,45.8,0.000100
1586,0.063644,0.866060,0.136629,0.858630,,,,0.882012,0.867135,45.7,0.000100
1587,0.065677,0.860425,0.137013,0.857762,,,,0.878119,0.860110,46.0,0.000100
1588,0.068274,0.857824,0.139297,0.858630,,,,0.877719,0.863282,46.1,0.000100
1589,0.066619,0.861942,0.137079,0.842151,,,,0.871573,0.854783,45.9,0.000100
1590,0.068200,0.857391,0.135661,0.850824,,,,0.875723,0.863857,46.0,0.000100
1591,0.070397,0.854790,0.138544,0.853426,,,,0.875723,0.861953,46.2,0.000100
1592,0.067661,0.853489,0.135636,0.859497,,,,0.878993,0.865014,45.5,0.000100
1593,0.064438,0.866277,0.134687,0.859497,,,,0.882779,0.866537,45.6,0.000100
1594,0.062800,0.871912,0.137379,0.860364,,,,0.880387,0.865558,45.6,0.000100
1595,0.069098,0.859124,0.137864,0.856895,,,,0.877531,0.861074,45.9,0.000100
1596,0.064807,0.861075,0.137354,0.856028,,,,0.874038,0.858704,45.4,0.000100
1597,0.064614,0.861508,0.141303,0.852559,,,,0.875120,0.862633,45.7,0.000100
1598,0.062930,0.864976,0.135663,0.854293,,,,0.880116,0.862720,46.2,0.000100
1599,0.073776,0.848505,0.136047,0.855160,,,,0.882126,0.865724,46.0,0.000100
1600,0.065165,0.859558,0.139367,0.852559,,,,0.878450,0.862377,45.8,0.000100
1601,0.064461,0.858691,0.135918,0.847355,,,,0.872657,0.858190,46.0,0.000100
1602,0.063458,0.859558,0.143038,0.852559,,,,0.879269,0.863633,45.8,0.000100
1603,0.065848,0.864543,0.141064,0.854293,,,,0.881783,0.866912,45.6,0.000100
1604,0.073358,0.849588,0.137739,0.858630,,,,0.879419,0.861966,45.8,0.000100
1605,0.062460,0.864543,0.137577,0.856028,,,,0.877363,0.863242,45.8,0.000100
1606,0.064983,0.867143,0.136114,0.845620,,,,0.873185,0.859817,45.1,0.000100
1607,0.069369,0.854140,0.137082,0.849957,,,,0.875060,0.860282,45.6,0.000100
1608,0.067840,0.855873,0.140414,0.856028,,,,0.879344,0.863209,45.6,0.000100
1609,0.067166,0.863026,0.145513,0.844753,,,,0.869013,0.856497,45.4,0.000100
1610,0.063155,0.869744,0.136977,0.851691,,,,0.874396,0.857349,45.6,0.000100
1611,0.065923,0.861292,0.138099,0.854293,,,,0.876752,0.860244,46.1,0.000100
1612,0.065762,0.864976,0.136864,0.853426,,,,0.878143,0.864258,46.0,0.000100
1613,0.068206,0.859558,0.140708,0.849089,,,,0.874698,0.857849,45.9,0.000100
1614,0.062929,0.865626,0.139786,0.851691,,,,0.878378,0.864615,45.6,0.000100
1615,0.065684,0.866060,0.140122,0.854293,,,,0.875779,0.863092,45.6,0.000100
1616,0.062830,0.868444,0.138388,0.850824,,,,0.875962,0.860228,45.7,0.000100
1617,0.067907,0.863026,0.140523,0.849957,,,,0.872639,0.859346,45.9,0.000100
1618,0.070559,0.853923,0.142215,0.849089,,,,0.875723,0.860352,45.9,0.000100
1619,0.062603,0.861508,0.138137,0.855160,,,,0.878846,0.864016,45.6,0.000100
1620,0.064774,0.864543,0.138838,0.849089,,,,0.876089,0.862202,45.9,0.000100
1621,0.062175,0.867360,0.142422,0.849957,,,,0.874759,0.861534,45.7,0.000100
1622,0.064888,0.864976,0.138152,0.858630,,,,0.880929,0.866978,45.5,0.000100
1623,0.068344,0.858908,0.136066,0.854293,,,,0.877740,0.866011,45.7,0.000100
1624,0.062565,0.869744,0.139743,0.859497,,,,0.881274,0.866287,45.7,0.000100
1625,0.060924,0.874512,0.135071,0.855160,,,,0.878002,0.867025,45.5,0.000100
1626,0.060240,0.871261,0.137024,0.856028,,,,0.879652,0.867971,45.6,0.000100
1627,0.061372,0.868444,0.136116,0.856028,,,,0.881274,0.867815,46.0,0.000100
1628,0.061997,0.866927,0.135576,0.859497,,,,0.883180,0.869463,45.5,0.000100
1629,0.067630,0.858257,0.137348,0.849089,,,,0.877698,0.863401,45.9,0.000100
1630,0.066235,0.863459,0.142472,0.849957,,,,0.874638,0.860315,45.9,0.000100
1631,0.061847,0.867794,0.138995,0.855160,,,,0.876209,0.864423,45.8,0.000100
1632,0.066789,0.856740,0.138069,0.853426,,,,0.876383,0.864565,45.6,0.000100
1633,0.065027,0.859341,0.138282,0.859497,,,,0.882466,0.869310,45.7,0.000100
1634,0.068276,0.862809,0.142829,0.855160,,,,0.874759,0.861234,46.1,0.000100
1635,0.066306,0.862375,0.137255,0.846487,,,,0.875842,0.862813,45.7,0.000100
1636,0.064209,0.867577,0.137951,0.852559,,,,0.876383,0.861051,45.6,0.000100
1637,0.068613,0.848938,0.138652,0.852559,,,,0.878190,0.862008,45.5,0.000100
1638,0.062469,0.871912,0.141357,0.855160,,,,0.877837,0.863764,45.6,0.000100
1639,0.059592,0.872128,0.138418,0.851691,,,,0.876752,0.862970,45.9,0.000100
1640,0.066530,0.856740,0.138807,0.856895,,,,0.881307,0.868533,45.7,0.000100
1641,0.068415,0.865410,0.137859,0.847355,,,,0.876200,0.861765,46.0,0.000100
1642,0.064110,0.860208,0.138834,0.851691,,,,0.876264,0.863168,46.0,0.000100
1643,0.067661,0.856307,0.139140,0.849957,,,,0.878803,0.866071,45.8,0.000100
1644,0.066318,0.860642,0.139914,0.855160,,,,0.876567,0.863100,45.6,0.000100
1645,0.066826,0.855440,0.141435,0.854293,,,,0.878685,0.864105,45.6,0.000100
1646,0.066759,0.865626,0.138965,0.856028,,,,0.881241,0.868008,46.0,0.000100
1647,0.064380,0.864109,0.139338,0.855160,,,,0.880155,0.865796,45.9,0.000100
1648,0.063693,0.864543,0.142209,0.854293,,,,0.877600,0.864994,45.7,0.000100
1649,0.066466,0.866277,0.140183,0.853426,,,,0.878613,0.864678,45.6,0.000100
1650,0.060821,0.874296,0.141766,0.853426,,,,0.878002,0.864557,45.4,0.000100
1651,0.071205,0.858908,0.138454,0.857762,,,,0.878993,0.865108,45.9,0.000100
1652,0.065973,0.863676,0.138595,0.860364,,,,0.881668,0.868668,45.8,0.000100
1653,0.062979,0.868227,0.136364,0.858630,,,,0.884262,0.871544,45.7,0.000100
1654,0.067178,0.863242,0.137662,0.854293,,,,0.878993,0.862191,45.7,0.000100
1655,0.064082,0.865410,0.134960,0.854293,,,,0.880539,0.865615,45.4,0.000100
1656,0.065510,0.862592,0.137424,0.856028,,,,0.878876,0.863444,45.4,0.000100
1657,0.064220,0.868227,0.136126,0.857762,,,,0.880271,0.863939,45.6,0.000100
1658,0.064833,0.866710,0.138801,0.858630,,,,0.882638,0.867256,45.6,0.000100
1659,0.065621,0.869744,0.138141,0.855160,,,,0.880000,0.865179,45.8,0.000100
1660,0.063930,0.869961,0.139988,0.849957,,,,0.878657,0.864276,45.5,0.000100
1661,0.062587,0.867360,0.139141,0.856895,,,,0.879227,0.864699,45.8,0.000100
1662,0.069334,0.854356,0.138130,0.853426,,,,0.877767,0.865418,45.6,0.000100
1663,0.065614,0.856957,0.137642,0.859497,,,,0.883341,0.866831,45.7,0.000100
1664,0.066824,0.859991,0.136511,0.858630,,,,0.884321,0.868284,45.5,0.000100
1665,0.066886,0.859991,0.137786,0.859497,,,,0.882041,0.867158,45.4,0.000100
1666,0.064558,0.861508,0.144082,0.848222,,,,0.869903,0.856158,45.8,0.000100
1667,0.062705,0.870828,0.139180,0.854293,,,,0.878685,0.864051,45.6,0.000100
1668,0.065857,0.861075,0.137736,0.854293,,,,0.878803,0.861412,45.6,0.000100
1669,0.062429,0.868010,0.143623,0.853426,,,,0.875607,0.861804,45.4,0.000100
1670,0.060353,0.872562,0.139575,0.853426,,,,0.878496,0.864632,45.8,0.000100
1671,0.063948,0.866493,0.138435,0.858630,,,,0.882953,0.865588,45.4,0.000100
1672,0.063684,0.863893,0.135210,0.863833,,,,0.885341,0.869253,45.6,0.000100
1673,0.062427,0.868227,0.135285,0.862099,,,,0.884058,0.869849,45.5,0.000100
1674,0.060999,0.875379,0.138643,0.860364,,,,0.883205,0.867424,45.4,0.000100
1675,0.066556,0.857607,0.136657,0.860364,,,,0.884058,0.870135,45.8,0.000100
1676,0.067071,0.858691,0.138769,0.859497,,,,0.882665,0.866782,45.5,0.000100
1677,0.067296,0.856524,0.138523,0.861232,,,,0.879110,0.865205,45.3,0.000100
1678,0.065804,0.860642,0.138865,0.861232,,,,0.884282,0.868632,45.3,0.000100
1679,0.064645,0.869744,0.139894,0.856895,,,,0.880769,0.867756,45.7,0.000100
1680,0.062000,0.872128,0.141234,0.855160,,,,0.879692,0.864471,45.6,0.000100
1681,0.064917,0.860208,0.141819,0.851691,,,,0.878307,0.861903,45.8,0.000100
1682,0.066496,0.861942,0.138974,0.855160,,,,0.880387,0.866102,45.4,0.000100
1683,0.063805,0.865410,0.143005,0.851691,,,,0.871470,0.856997,45.5,0.000100
1684,0.063287,0.863676,0.137123,0.853426,,,,0.879153,0.862790,46.0,0.000100
1685,0.065355,0.862159,0.139125,0.856895,,,,0.879036,0.864602,46.0,0.000100
1686,0.061004,0.868661,0.140232,0.853426,,,,0.876383,0.861925,46.0,0.000100
1687,0.063746,0.867143,0.153335,0.849089,,,,0.873077,0.859004,45.5,0.000100
1688,0.066979,0.863459,0.145186,0.856028,,,,0.877463,0.861344,45.7,0.000100
1689,0.067245,0.865626,0.140271,0.857762,,,,0.880698,0.866814,45.6,0.000100
1690,0.064637,0.864326,0.137561,0.859497,,,,0.879961,0.868187,45.6,0.000100
1691,0.057241,0.884699,0.138866,0.853426,,,,0.878378,0.862917,46.1,0.000100
1692,0.059890,0.873429,0.138221,0.854293,,,,0.878803,0.864600,45.7,0.000100
1693,0.060278,0.880798,0.143048,0.852559,,,,0.878657,0.864972,45.8,0.000100
1694,0.070476,0.850238,0.136343,0.857762,,,,0.879536,0.866544,45.7,0.000100
1695,0.060698,0.864976,0.140649,0.852559,,,,0.880814,0.864182,45.3,0.000100
1696,0.064216,0.867360,0.137639,0.851691,,,,0.876752,0.861127,45.6,0.000100
1697,0.061152,0.878197,0.137059,0.861232,,,,0.881356,0.866319,45.6,0.000100
1698,0.061733,0.874946,0.137444,0.864701,,,,0.885024,0.870867,45.4,0.000100
1699,0.066366,0.865626,0.137284,0.860364,,,,0.883229,0.868800,45.0,0.000100
1700,0.062933,0.867360,0.136184,0.859497,,,,0.884947,0.871333,45.2,0.000100
1701,0.062449,0.869311,0.138847,0.856028,,,,0.880619,0.866624,45.1,0.000100
1702,0.066455,0.863242,0.138348,0.860364,,,,0.877600,0.863018,45.4,0.000100
1703,0.066760,0.866060,0.137462,0.856028,,,,0.878424,0.862997,45.5,0.000100
1704,0.065158,0.864976,0.137948,0.856895,,,,0.877837,0.863698,45.5,0.000100
1705,0.064859,0.867143,0.137793,0.864701,,,,0.883317,0.866562,45.7,0.000100
1706,0.060681,0.876029,0.138315,0.857762,,,,0.878496,0.861745,45.8,0.000100
1707,0.061716,0.874946,0.142861,0.850824,,,,0.876699,0.865113,45.4,0.000100
1708,0.062499,0.871912,0.138854,0.852559,,,,0.878025,0.862139,45.8,0.000100
1709,0.062761,0.866277,0.138139,0.850824,,,,0.878352,0.864377,45.5,0.000100
1710,0.068239,0.853489,0.137946,0.856028,,,,0.880964,0.867072,45.7,0.000100
1711,0.058497,0.879497,0.145199,0.853426,,,,0.874514,0.862906,45.4,0.000100
1712,0.069874,0.861725,0.141558,0.855160,,,,0.877767,0.859956,45.6,0.000100
1713,0.064756,0.869094,0.137605,0.857762,,,,0.882779,0.867692,45.5,0.000100
1714,0.063085,0.868877,0.141085,0.850824,,,,0.875785,0.859599,45.6,0.000100
1715,0.065479,0.864759,0.144639,0.854293,,,,0.876620,0.861040,45.6,0.000100
1716,0.065220,0.865410,0.140933,0.849957,,,,0.876805,0.859700,45.8,0.000100
1717,0.063440,0.866493,0.138699,0.860364,,,,0.877363,0.862739,46.0,0.000100
1718,0.061943,0.875813,0.142861,0.860364,,,,0.882012,0.865704,46.0,0.000100
1719,0.062228,0.875813,0.138200,0.853426,,,,0.877837,0.862935,45.8,0.000100
1720,0.061957,0.870828,0.137821,0.856028,,,,0.879501,0.863581,45.4,0.000100
1721,0.059620,0.874946,0.138959,0.857762,,,,0.879302,0.866090,45.5,0.000100
1722,0.064654,0.867794,0.139248,0.859497,,,,0.879768,0.863069,45.9,0.000100
1723,0.061936,0.868877,0.143080,0.851691,,,,0.880539,0.863451,45.8,0.000100
1724,0.063992,0.869094,0.138978,0.851691,,,,0.879536,0.863871,46.4,0.000100
1725,0.064221,0.872345,0.137366,0.856028,,,,0.879385,0.864126,46.0,0.000100
1726,0.064406,0.866277,0.139959,0.843886,,,,0.874217,0.858210,45.9,0.000100
1727,0.060012,0.871478,0.140067,0.848222,,,,0.875362,0.858747,45.7,0.000100
1728,0.063812,0.868010,0.140057,0.853426,,,,0.879068,0.863174,45.5,0.000100
1729,0.064278,0.866710,0.139239,0.849957,,,,0.878261,0.863131,45.8,0.000100
1730,0.057872,0.880798,0.141327,0.857762,,,,0.878993,0.866319,46.0,0.000100
1731,0.061931,0.868877,0.139388,0.860364,,,,0.881241,0.865454,45.6,0.000100
1732,0.070118,0.858691,0.136078,0.860364,,,,0.884282,0.865821,45.7,0.000100
1733,0.067764,0.859124,0.138672,0.860364,,,,0.885341,0.870776,45.6,0.000100
1734,0.066099,0.869744,0.137458,0.861232,,,,0.883519,0.867401,45.7,0.000100
1735,0.059237,0.877547,0.139562,0.855160,,,,0.881159,0.866806,45.6,0.000100
1736,0.055930,0.880798,0.137432,0.856028,,,,0.878685,0.862462,46.1,0.000100
1737,0.062729,0.872995,0.138297,0.856028,,,,0.881193,0.866741,46.1,0.000100
1738,0.059128,0.873862,0.139098,0.849957,,,,0.878002,0.867305,46.0,0.000100
1739,0.058118,0.880798,0.138619,0.858630,,,,0.882665,0.864884,46.1,0.000100
1740,0.063762,0.868010,0.143909,0.842151,,,,0.871230,0.859627,45.7,0.000100
1741,0.060785,0.869961,0.143000,0.859497,,,,0.879153,0.862066,45.8,0.000100
1742,0.062555,0.866060,0.140829,0.856895,,,,0.878541,0.862419,45.9,0.000100
1743,0.063113,0.875596,0.139780,0.860364,,,,0.883004,0.867022,45.6,0.000100
1744,0.057288,0.877330,0.139416,0.854293,,,,0.877698,0.862719,45.8,0.000100
1745,0.058416,0.881664,0.140855,0.861232,,,,0.881585,0.866301,45.8,0.000100
1746,0.065556,0.866927,0.142390,0.858630,,,,0.881471,0.867395,45.8,0.000100
1747,0.057837,0.869744,0.140844,0.852559,,,,0.876502,0.864337,45.5,0.000100
1748,0.062223,0.864543,0.141377,0.857762,,,,0.878919,0.863161,45.5,0.000100
1749,0.063546,0.868661,0.141932,0.857762,,,,0.879692,0.865075,45.8,0.000100
1750,0.057707,0.880364,0.142293,0.859497,,,,0.880077,0.865268,45.9,0.000100
1751,0.063247,0.871261,0.139897,0.859497,,,,0.882552,0.868754,45.8,0.000100
1752,0.060787,0.871912,0.139987,0.852559,,,,0.877885,0.863577,45.8,0.000100
1753,0.062983,0.870394,0.137636,0.860364,,,,0.878378,0.863107,45.5,0.000100
1754,0.064481,0.870178,0.139425,0.850824,,,,0.876857,0.866066,45.7,0.000100
1755,0.060863,0.870828,0.137602,0.854293,,,,0.878773,0.867758,45.4,0.000100
1756,0.065791,0.858041,0.139623,0.856028,,,,0.880849,0.865728,45.7,0.000100
1757,0.062355,0.868444,0.139014,0.851691,,,,0.874880,0.862573,45.5,0.000100
1758,0.070000,0.852622,0.137481,0.861232,,,,0.879419,0.866335,45.3,0.000100
1759,0.063265,0.867143,0.135296,0.855160,,,,0.878803,0.863958,45.6,0.000100
1760,0.062942,0.871695,0.138604,0.854293,,,,0.877955,0.862955,45.7,0.000100
1761,0.064655,0.869961,0.139574,0.855160,,,,0.873796,0.859621,45.5,0.000100
1762,0.066072,0.863459,0.140934,0.852559,,,,0.872902,0.857908,45.5,0.000100
1763,0.060316,0.876463,0.141075,0.856028,,,,0.880814,0.865423,45.4,0.000100
1764,0.062040,0.868010,0.137684,0.861232,,,,0.878613,0.864569,45.4,0.000100
1765,0.060369,0.877330,0.142334,0.855160,,,,0.878072,0.859372,45.2,0.000100
1766,0.065239,0.866927,0.139133,0.858630,,,,0.879884,0.865837,44.9,0.000100
1767,0.064959,0.868010,0.140533,0.859497,,,,0.883946,0.869106,45.0,0.000100
1768,0.059550,0.876680,0.139570,0.864701,,,,0.884913,0.870352,45.1,0.000100
1769,0.064297,0.872995,0.143342,0.853426,,,,0.873730,0.860873,45.2,0.000100
1770,0.057283,0.879280,0.140197,0.858630,,,,0.884373,0.868832,45.3,0.000100
1771,0.060507,0.873212,0.143815,0.849089,,,,0.878846,0.863158,45.3,0.000100
1772,0.066389,0.864976,0.140367,0.858630,,,,0.881617,0.865028,45.1,0.000100
1773,0.058282,0.879497,0.140858,0.861232,,,,0.883833,0.867972,45.1,0.000100
1774,0.059055,0.876680,0.144291,0.853426,,,,0.878261,0.864216,45.3,0.000100
1775,0.058168,0.880364,0.138957,0.859497,,,,0.877108,0.860105,45.3,0.000100
1776,0.058376,0.877980,0.141814,0.854293,,,,0.878523,0.865720,45.3,0.000100
1777,0.064859,0.863026,0.137526,0.862099,,,,0.886847,0.872764,45.1,0.000100
1778,0.060606,0.873862,0.140714,0.856028,,,,0.880619,0.865111,45.3,0.000100
1779,0.062232,0.871695,0.140390,0.857762,,,,0.881503,0.866491,45.2,0.000100
1780,0.064356,0.872779,0.141105,0.860364,,,,0.883004,0.870215,45.1,0.000100
1781,0.058875,0.872562,0.143117,0.856028,,,,0.878613,0.861606,45.1,0.000100
1782,0.060344,0.874946,0.142885,0.854293,,,,0.881814,0.867248,45.0,0.000100
1783,0.067758,0.862592,0.140235,0.859497,,,,0.882665,0.869599,45.6,0.000100
1784,0.056523,0.879714,0.140706,0.860364,,,,0.878993,0.866116,45.4,0.000100
1785,0.065350,0.869528,0.145439,0.849089,,,,0.877767,0.865112,44.9,0.000100
1786,0.057183,0.884049,0.143474,0.850824,,,,0.878165,0.867499,45.6,0.000100
1787,0.064849,0.864326,0.140987,0.856028,,,,0.879576,0.864750,45.2,0.000100
1788,0.068381,0.858474,0.138416,0.853426,,,,0.878993,0.864560,45.4,0.000100
1789,0.062957,0.867577,0.142726,0.855160,,,,0.879110,0.862269,45.5,0.000100
1790,0.061168,0.871478,0.138117,0.868170,,,,0.886100,0.873252,45.5,0.000100
1791,0.062149,0.871912,0.139484,0.862966,,,,0.882268,0.867444,45.0,0.000100
1792,0.063586,0.864109,0.137997,0.855160,,,,0.883631,0.869837,45.4,0.000100
1793,0.058859,0.877763,0.138810,0.862966,,,,0.882552,0.868189,45.6,0.000100
1794,0.058436,0.876680,0.139978,0.854293,,,,0.879269,0.865545,45.2,0.000100
1795,0.060918,0.874512,0.140297,0.858630,,,,0.878919,0.865102,45.3,0.000100
1796,0.058342,0.868010,0.145755,0.854293,,,,0.878846,0.863281,45.4,0.000100
1797,0.058835,0.879497,0.143392,0.858630,,,,0.882155,0.869732,45.6,0.000100
1798,0.059334,0.873429,0.139261,0.858630,,,,0.883180,0.869958,45.7,0.000100
1799,0.055458,0.876246,0.138585,0.857762,,,,0.879079,0.867369,45.3,0.000100
1800,0.055741,0.884265,0.144389,0.857762,,,,0.881307,0.865077,45.5,0.000100
